Factory,Date,Location,Machine Type,Machine Utilization (%),Machine Downtime (hours),Maintenance History,Machine Age (years),Batch Quality (Pass %),Cycle Time (minutes),Energy Consumption (kWh),Energy Efficiency Rating,CO2 Emissions (kg),Emission Limit Compliance,Waste Generated (kg),Water Usage (liters),Shift,Operator Experience (years),Team Size,Operator Training Level,Absenteeism Rate (%),Product Category,Supplier,Supplier Delays (days),Raw Material Quality,Market Demand Index,Cost of Downtime ($),Revenue ($),Profit Margin (%),Breakdowns (count),Safety Incidents (count),Defect Root Cause,Production Volume (units),Defect Rate (%),Foam Density,Sales Data
Factory_5,27-12-2021,Location_A,Type B,76.59203949,5.791412049,Routine,1,87.95966486,49.13814986,395.61,C,48.36,Non-Compliant,9.58,3760.42,Morning,25,10,Intermediate,9.245898126,Category C,Supplier X,2,Low,0.028371493,8086.73,66786.55,19.25,1,4,Machine Fault,3698,5.49,0.8,38639.63
Factory_4,12-09-2022,Location_D,Type B,89.68866345,9.931333852,Routine,10,99.06069495,20.10754991,274.57,D,17.89,Non-Compliant,3.73,1348.19,Morning,1,9,Advanced,16.85202883,Category A,Supplier Y,2,Medium,0.1786463,1406.75,96970.62,17.85,1,2,Operator Error,2731,4.6,2.0,49035.97
Factory_4,26-07-2024,Location_B,Type A,82.20923999,1.057393345,Major Repair,17,89.15228826,44.58250914,334.91,C,14.85,Non-Compliant,5.13,1604.64,Evening,15,10,Basic,6.950329597,Category C,Supplier Z,20,Medium,0.140173005,5145.83,56820.2,13.12,3,2,Machine Fault,2670,4.49,0.91,15347
Factory_2,09-10-2024,Location_B,Type C,56.11104003,5.026629446,Routine,16,97.99637767,30.16734739,305.85,C,17.66,Compliant,8.62,1856.81,Morning,29,4,Basic,0.232708817,Category B,Supplier Y,16,Medium,0.275085522,4217.51,78315.24,18.6,4,3,Material,7866,3.75,0.58,15189.16
Factory_3,09-07-2020,Location_D,Type B,85.1003029,5.166025236,Routine,6,92.11727129,12.40803131,418.52,D,48.1,Non-Compliant,15.45,1666.02,Night,13,4,Basic,1.879910963,Category B,Supplier X,20,Medium,0.928551543,9442.13,22811.61,16.31,1,1,Material,6716,2.73,1.48,31142.83
Factory_4,12-06-2024,Location_A,Type A,64.88505331,9.632689028,None,20,96.22031717,24.56532761,437.16,B,10.29,Non-Compliant,15.93,1951.66,Morning,29,8,Intermediate,17.55337978,Category A,Supplier X,14,Medium,0.793072873,6192.02,90476.41,29.06,0,3,Machine Fault,7221,3.51,0.9,34104.56
Factory_1,20-12-2024,Location_D,Type B,53.42599205,5.836977155,Routine,18,91.27303379,59.26308672,206.94,B,19.25,Compliant,5.26,4775.06,Evening,29,9,Intermediate,6.869941304,Category C,Supplier X,2,Low,0.067276813,7873.04,72354.8,27.22,0,0,Operator Error,9484,4.46,1.21,22197.34
Factory_5,11-05-2021,Location_A,Type A,96.43948628,9.094772075,Routine,5,95.88162518,26.45271591,166.06,D,42.23,Compliant,17.9,1285.48,Evening,13,5,Basic,2.36429249,Category B,Supplier X,19,Medium,0.569282147,7981.39,85288.26,18.76,0,0,Operator Error,9902,3.99,1.16,30601.99
Factory_1,03-04-2022,Location_A,Type A,98.40193431,8.756442779,None,5,99.7889944,40.27273325,449.78,D,14.06,Non-Compliant,2.04,3568.18,Evening,13,10,Basic,13.36356274,Category C,Supplier Y,13,Low,0.463420324,7944.59,50388.83,25.68,0,4,Material,9782,3.14,0.8,29521.13
Factory_4,12-07-2022,Location_D,Type B,85.53011915,3.787914175,Routine,11,98.5003339,32.91515046,475.44,D,21.28,Non-Compliant,2.51,2497.73,Night,1,8,Advanced,9.762857806,Category A,Supplier Z,2,Medium,0.575433002,3446.63,14566.7,26.86,4,4,Operator Error,5754,1.29,0.93,24090.81
Factory_3,19-01-2024,Location_B,Type A,51.95509144,7.315462483,Routine,1,99.2458182,37.31568059,252.21,D,43.04,Non-Compliant,5.6,4446.89,Morning,11,5,Intermediate,13.96876304,Category B,Supplier X,2,Low,0.350495747,7018.79,57411.44,7.64,3,1,Operator Error,7294,4.78,1.0,47488.75
Factory_4,13-10-2023,Location_C,Type C,61.95688228,9.543523329,None,1,97.06669576,7.69000736,457.67,C,35.58,Compliant,18.44,3674.82,Evening,17,2,Intermediate,13.81309315,Category C,Supplier Z,24,Low,0.19608951,3132.54,13496.93,6.96,4,4,Material,7344,4.38,1.03,43544.5
Factory_2,04-04-2023,Location_B,Type A,79.16736644,1.673185347,Major Repair,13,86.20233009,57.38244271,291.12,A,43.51,Compliant,3.63,2509.0,Evening,22,5,Intermediate,10.52162234,Category C,Supplier Z,19,High,0.269991707,8989.43,28167.78,26.08,2,5,Material,9421,2.82,1.82,13853.47
Factory_5,05-05-2021,Location_C,Type C,99.67002632,4.629635665,Routine,12,93.7756031,41.20702435,477.78,A,16.61,Compliant,2.86,3406.34,Morning,10,8,Intermediate,3.879702208,Category A,Supplier X,13,High,0.146419817,5855.23,64809.35,23.67,0,3,Operator Error,7228,7.88,1.96,44782.49
Factory_5,30-04-2024,Location_A,Type C,89.75916457,6.703362381,Major Repair,15,94.56207166,39.70034338,405.36,A,22.72,Compliant,1.56,4196.58,Evening,14,10,Advanced,13.07633775,Category B,Supplier X,13,Low,0.604323408,8258.65,75459.61,18.65,2,5,Material,5349,2.54,1.27,42605.07
Factory_5,24-07-2023,Location_C,Type C,53.83764922,5.179007741,Routine,4,85.56257816,34.57486902,342.06,D,17.34,Compliant,11.88,3416.78,Night,19,5,Advanced,16.5485397,Category A,Supplier Y,16,Medium,0.292441668,8925.17,23848.78,28.4,0,4,Operator Error,2782,8.96,0.84,14558.97
Factory_3,04-10-2022,Location_B,Type B,70.59609905,5.804847478,None,19,91.02663557,55.3464871,348.44,B,11.17,Compliant,13.53,3585.65,Evening,20,9,Basic,13.76229537,Category C,Supplier X,11,High,0.780673039,8134.84,24237.91,25.55,1,0,Operator Error,7189,6.62,0.75,23782.58
Factory_1,18-01-2021,Location_D,Type B,75.24893953,2.628460118,Major Repair,12,95.19753085,12.82397733,112.98,A,34.67,Compliant,5.77,3348.17,Night,10,4,Basic,18.29799235,Category B,Supplier Z,2,Medium,0.432721257,7919.8,38391.29,16.73,1,0,Material,6497,1.79,0.69,8180.77
Factory_5,29-10-2020,Location_C,Type C,97.94004108,9.204579157,Routine,6,92.71418466,56.81283373,161.14,C,15.02,Compliant,17.02,4000.32,Night,3,3,Advanced,7.771613193,Category B,Supplier Z,0,High,0.157979235,4853.02,22938.09,15.19,4,1,Material,6986,3.87,1.13,48482.71
Factory_2,09-02-2022,Location_A,Type B,67.09256504,9.104398909,None,8,92.77147181,35.91188235,206.12,C,31.56,Non-Compliant,19.58,2399.4,Evening,1,9,Advanced,5.446975823,Category C,Supplier Z,2,Low,0.302157748,1350.27,64616.19,17.82,4,2,Operator Error,3778,0.22,1.77,48639
Factory_4,23-12-2023,Location_A,Type A,50.47390421,3.98009129,Routine,20,97.60435601,26.05738499,235.61,B,32.96,Compliant,3.12,2870.95,Night,16,5,Advanced,7.861411203,Category C,Supplier X,11,Medium,0.820381741,1287.73,76504.85,9.38,0,3,Material,8078,3.25,1.49,5497.24
Factory_2,15-04-2022,Location_D,Type B,65.56234685,8.51227535,Major Repair,2,96.41402311,15.74564595,442.18,B,48.07,Non-Compliant,8.56,3173.7,Night,13,5,Basic,13.95664054,Category B,Supplier X,22,High,0.227118173,7874.46,81063.54,23.43,1,0,Material,2744,8.42,1.04,15282.66
Factory_3,23-08-2024,Location_A,Type C,52.56343887,8.778135072,None,14,96.69918926,22.08436507,134.12,A,12.21,Compliant,11.64,4012.68,Night,18,10,Advanced,19.67759271,Category C,Supplier Y,10,High,0.483137213,4450.49,89427.99,25.98,0,1,Machine Fault,8774,5.22,1.75,12558.42
Factory_1,11-04-2021,Location_B,Type B,86.45743641,7.037889492,Routine,9,86.06413662,41.83917175,413.53,A,13.31,Compliant,3.86,1267.11,Morning,11,6,Intermediate,17.82586711,Category A,Supplier Z,9,High,0.822902463,5342.6,45888.14,8.26,4,2,Machine Fault,9155,6.49,1.3,15619.28
Factory_4,17-06-2022,Location_B,Type A,77.03942439,3.049617388,None,12,88.90181851,43.89216252,202.92,B,33.96,Compliant,5.64,4351.45,Night,10,9,Basic,4.73770769,Category B,Supplier X,13,Medium,0.859619587,2223.43,57169.24,14.15,4,5,Material,3393,7.82,1.93,40991.78
Factory_1,10-07-2022,Location_C,Type C,95.32005963,9.183722575,Routine,10,99.0856705,51.99282285,434.19,B,41.23,Non-Compliant,5.04,3541.12,Night,28,7,Advanced,4.119465493,Category A,Supplier Y,1,High,0.699106814,7051.4,78723.07,11.21,3,4,Operator Error,3064,2.63,1.84,11458.17
Factory_5,17-12-2022,Location_D,Type C,64.62768526,0.66573955,Major Repair,16,86.92119666,11.87606262,435.29,D,26.59,Compliant,3.44,2428.23,Night,24,3,Intermediate,2.125349351,Category B,Supplier Z,25,Low,0.356101432,9159.13,63754.52,5.01,0,4,Material,1948,2.86,0.59,29902.52
Factory_3,11-04-2023,Location_D,Type B,95.83326927,5.285039125,Major Repair,19,88.75281547,42.68310328,202.2,C,47.7,Compliant,4.36,3024.32,Evening,22,6,Advanced,11.00743207,Category B,Supplier X,29,Low,0.268616628,4266.18,26348.61,24.52,0,3,Operator Error,9649,8.72,1.14,11233.37
Factory_4,02-02-2023,Location_B,Type C,58.94441467,9.084233995,None,10,95.08571727,24.26478388,207.36,D,22.26,Compliant,12.81,2815.51,Morning,3,3,Basic,14.16516051,Category C,Supplier Z,28,High,0.535449657,8139.23,70090.72,13.33,4,5,Material,6380,1.94,0.86,30123.16
Factory_2,07-09-2024,Location_B,Type A,70.58700817,4.059393598,Major Repair,16,85.77475722,32.04982165,367.63,B,24.86,Compliant,8.71,2154.82,Night,7,2,Intermediate,16.29251015,Category B,Supplier Y,11,Medium,0.614015796,6826.92,76162.8,7.31,4,4,Material,5494,9.12,1.8,12525.81
Factory_5,31-10-2022,Location_D,Type A,89.40437399,0.940930965,Routine,10,89.29147742,28.55712638,101.27,D,28.62,Non-Compliant,3.2,4321.43,Morning,17,10,Advanced,1.778061244,Category C,Supplier Y,18,High,0.279542997,3133.36,32831.23,15.94,3,2,Operator Error,2075,5.89,1.37,21252.8
Factory_5,02-10-2023,Location_A,Type B,51.47097132,8.670329999,None,19,98.92217294,30.67718906,435.69,A,21.85,Non-Compliant,17.48,4095.7,Morning,22,6,Basic,12.43126269,Category C,Supplier Z,3,High,0.660111757,3527.09,20946.91,27.44,2,3,Material,7248,1.85,1.63,28985.54
Factory_3,07-04-2022,Location_A,Type B,92.08685401,6.769135781,Routine,13,98.97914228,19.14564373,228.82,C,10.07,Non-Compliant,16.48,2623.44,Morning,14,4,Intermediate,5.137962304,Category C,Supplier Z,19,Medium,0.041302441,1636.66,55906.28,12.3,1,3,Material,1115,3.6,1.26,5157.52
Factory_2,18-02-2024,Location_C,Type A,79.06278788,7.028623129,None,13,97.5070742,15.72288247,375.78,C,23.01,Compliant,4.26,4834.15,Morning,4,4,Advanced,6.943718715,Category B,Supplier Z,26,Medium,0.74018452,5303.6,99448.43,20.9,1,5,Operator Error,8459,7.89,1.3,18127.55
Factory_3,16-03-2024,Location_B,Type A,87.08893722,6.259128076,Major Repair,9,93.61407688,23.21250098,346.47,C,43.03,Non-Compliant,13.04,4443.61,Evening,28,2,Basic,0.831216003,Category B,Supplier Y,22,Medium,0.760611108,5727.78,26274.5,5.79,2,0,Material,1921,2.58,1.52,30061.32
Factory_4,12-02-2022,Location_D,Type C,83.08013859,4.275569568,Routine,3,86.99451053,49.26700209,348.66,D,16.08,Compliant,12.55,1066.07,Morning,2,5,Intermediate,10.99238108,Category B,Supplier X,1,Medium,0.657858378,2437.31,86669.29,14.96,3,3,Operator Error,4304,7.04,0.67,42437.38
Factory_5,22-08-2021,Location_D,Type B,81.06522269,3.485661024,Routine,16,97.11121518,48.40729607,251.3,A,16.81,Non-Compliant,13.27,1854.82,Night,9,6,Advanced,6.333192021,Category B,Supplier Z,15,Medium,0.363974558,5243.58,12243.51,24.23,4,5,Machine Fault,6687,9.43,0.59,45501.31
Factory_3,04-11-2024,Location_D,Type B,65.03886196,0.763479933,None,12,93.75542919,59.3851735,375.58,A,18.75,Compliant,13.52,3406.7,Night,8,7,Basic,1.848628631,Category B,Supplier Z,11,Low,0.858393375,5578.89,20998.61,26.77,1,4,Operator Error,8073,3.02,0.6,32823.57
Factory_2,10-05-2024,Location_C,Type C,75.9997137,3.416039326,Major Repair,17,85.74669575,38.8374055,314.14,C,10.38,Compliant,16.25,2650.31,Night,4,2,Intermediate,0.300116911,Category B,Supplier Y,3,High,0.226594028,3439.3,24439.07,19.15,4,3,Machine Fault,7056,1.43,1.82,31922.84
Factory_3,20-09-2022,Location_D,Type C,94.89807857,0.547903919,Major Repair,14,97.74503828,29.59922133,203.05,A,15.56,Compliant,4.37,4852.82,Evening,24,4,Advanced,6.403576857,Category C,Supplier X,22,High,0.350161931,7877.08,45324.1,15.13,2,0,Machine Fault,4549,4.51,0.6,7017.57
Factory_5,20-11-2020,Location_B,Type A,77.93068185,4.234705596,Routine,18,93.67253633,53.76519053,195.8,C,36.12,Compliant,4.29,1957.36,Morning,29,7,Intermediate,8.227043311,Category A,Supplier Z,24,Low,0.285285181,2028.35,31948.41,17.85,0,3,Machine Fault,1099,8.63,0.56,49577.58
Factory_4,19-03-2021,Location_B,Type B,80.77195599,2.195393793,Routine,3,92.24152192,18.88314573,467.99,C,44.24,Non-Compliant,5.2,3310.85,Evening,24,8,Advanced,1.512365293,Category A,Supplier Y,16,High,0.814956743,2564.64,52122.37,10.42,4,5,Material,3212,4.04,1.84,49145.24
Factory_2,03-05-2022,Location_B,Type B,85.26417981,9.115806716,None,1,99.70730957,35.36632673,239.78,D,20.88,Compliant,7.38,3579.77,Morning,2,4,Basic,5.62917759,Category B,Supplier Y,4,High,0.421847819,1883.34,53091.19,28.34,1,2,Operator Error,6150,7.52,0.85,26244.87
Factory_5,03-08-2020,Location_A,Type A,81.63049356,9.53487204,Routine,8,99.28869387,42.62707339,369.35,D,31.06,Compliant,2.38,4860.56,Night,17,7,Advanced,15.80325037,Category A,Supplier X,13,Medium,0.38500563,8491.14,90917.08,25.72,3,1,Machine Fault,4070,4.64,0.74,25419.41
Factory_4,30-06-2022,Location_C,Type C,91.27190191,3.929155302,Routine,9,94.62313812,16.82847374,194.84,A,37.23,Compliant,15.76,1941.38,Night,4,2,Basic,3.152734609,Category A,Supplier Y,22,High,0.772777133,9153.01,78241.53,20.02,0,3,Material,6291,2.43,1.14,31002.07
Factory_3,07-02-2020,Location_D,Type C,90.358851,6.333622804,Major Repair,10,94.44804813,51.37768716,258.46,B,34.63,Non-Compliant,9.42,4811.63,Morning,2,10,Intermediate,16.14649047,Category A,Supplier X,2,Low,0.899887748,1442.62,93188.19,23.83,3,4,Machine Fault,4405,5.51,0.68,25800.72
Factory_1,13-08-2021,Location_D,Type A,67.90019244,5.082296777,Routine,13,90.96176454,9.509548188,256.6,A,13.32,Non-Compliant,3.73,3546.27,Evening,20,9,Basic,17.43195562,Category A,Supplier Y,20,Medium,0.286984553,9149.51,74671.28,16.55,4,2,Material,6584,6.05,1.14,22574.51
Factory_5,13-04-2023,Location_B,Type C,70.17703915,2.515435175,Routine,16,88.705706,46.14353336,347.87,D,37.52,Compliant,3.72,1959.44,Morning,1,10,Intermediate,7.425404469,Category B,Supplier X,20,Medium,0.118861707,9907.22,83426.42,11.09,0,4,Machine Fault,1914,7.43,1.82,12937.65
Factory_1,14-08-2020,Location_C,Type C,92.58675796,7.539960366,Routine,13,86.96314541,15.51630716,138.82,A,28.62,Non-Compliant,10.97,1149.59,Morning,2,7,Intermediate,8.725757863,Category B,Supplier X,1,Medium,0.771401789,1480.62,58592.17,18.23,4,1,Machine Fault,4774,3.66,0.78,35743.26
Factory_3,21-02-2021,Location_B,Type C,53.59840039,7.410227082,None,16,91.29667202,16.98770283,257.76,B,10.02,Non-Compliant,10.67,4855.17,Morning,18,10,Advanced,15.59438213,Category C,Supplier X,0,High,0.111719286,2778.81,68578.25,14.19,0,1,Machine Fault,1688,4.11,1.96,33516.28
Factory_1,19-05-2022,Location_B,Type B,77.06271312,2.644977316,Major Repair,16,99.62744619,33.98684147,401.61,B,32.64,Non-Compliant,8.64,3722.6,Night,23,3,Basic,12.4294762,Category C,Supplier Z,14,High,0.383544071,9289.93,50197.38,22.44,2,4,Operator Error,3267,0.63,0.85,39549.01
Factory_2,12-05-2022,Location_C,Type A,73.60304118,8.215440401,None,15,95.5318194,44.24225112,409.8,C,27.76,Compliant,4.3,2264.93,Evening,18,8,Intermediate,8.116380958,Category C,Supplier Z,12,Medium,0.412132433,9003.81,81212.33,19.06,0,1,Operator Error,5867,0.56,2.0,21424.13
Factory_2,30-07-2024,Location_D,Type B,68.76582316,9.161031883,Major Repair,6,98.67089722,41.50373283,338.02,D,19.71,Non-Compliant,16.54,4602.43,Morning,7,10,Advanced,3.584578391,Category A,Supplier Y,17,Medium,0.257605115,1999.25,40458.16,13.49,3,5,Operator Error,4362,0.62,1.82,17377.15
Factory_3,06-01-2020,Location_D,Type A,66.11290731,0.630743375,Major Repair,3,93.58339096,14.27698809,267.02,B,36.96,Compliant,19.11,3610.77,Morning,18,6,Basic,11.39780955,Category B,Supplier Y,1,Low,0.776194955,3604.02,27075.52,29.31,0,5,Machine Fault,3508,3.16,1.3,33403.57
Factory_3,18-07-2020,Location_C,Type C,85.53854318,6.511524133,None,20,88.52657769,19.33673205,268.81,A,38.33,Compliant,16.05,3569.66,Morning,29,8,Advanced,11.5945394,Category B,Supplier X,20,Low,0.940692596,1442.43,99312.44,13.94,4,3,Operator Error,5685,6.27,0.91,26781.68
Factory_5,09-02-2020,Location_B,Type A,75.74192281,3.675403186,None,8,99.75142681,54.47162398,243.12,D,41.95,Non-Compliant,9.15,1149.99,Morning,5,6,Advanced,17.42298914,Category B,Supplier Y,15,Medium,0.007874874,6753.59,33400.51,12.94,0,4,Operator Error,3621,0.74,1.4,11285.76
Factory_5,21-01-2024,Location_D,Type B,70.69553156,9.039430566,Routine,12,97.69167184,25.24202777,112.75,B,42.87,Non-Compliant,4.74,2255.82,Evening,18,5,Intermediate,16.94966594,Category B,Supplier X,3,Low,0.005330159,6263.55,21249.61,18.51,4,4,Operator Error,2583,4.04,1.6,37801.92
Factory_2,19-04-2021,Location_D,Type C,58.56091259,0.280805709,Major Repair,2,97.49833029,29.55435019,326.55,A,34.52,Compliant,9.04,4912.46,Night,8,4,Advanced,14.40246285,Category B,Supplier Y,24,Medium,0.600848153,3989.45,69253.09,23.03,0,3,Machine Fault,8440,6.86,1.35,34481.55
Factory_1,04-07-2024,Location_A,Type C,87.14001261,0.187873812,Routine,11,97.33977522,28.92453258,427.55,C,26.3,Non-Compliant,19.47,1086.32,Night,5,4,Basic,10.28582127,Category B,Supplier Z,18,Low,0.476985628,7447.85,22299.22,23.07,0,2,Machine Fault,2077,8.08,0.76,14882.63
Factory_2,02-09-2021,Location_C,Type A,51.78995236,4.851367463,Major Repair,4,94.70273239,12.79645536,285.8,B,13.74,Compliant,14.89,3045.49,Evening,5,7,Advanced,6.400813479,Category B,Supplier X,19,High,0.026396554,7240.87,74767.15,8.34,2,2,Material,8186,7.33,1.77,46557.28
Factory_3,02-09-2021,Location_D,Type B,63.14914994,9.877588733,Major Repair,20,91.32042918,21.01515964,318.5,B,16.82,Compliant,11.43,4812.02,Morning,26,5,Advanced,11.46271785,Category B,Supplier Y,8,High,0.029566219,9531.52,60344.6,15.19,1,2,Material,2935,1.2,1.3,44573.65
Factory_2,11-12-2020,Location_B,Type C,95.38364297,6.004984834,None,1,96.84276954,11.17388093,108.92,A,24.97,Non-Compliant,13.08,4935.49,Night,5,10,Intermediate,5.502758619,Category A,Supplier Y,16,Low,0.539274156,7608.31,26495.59,28.71,0,4,Machine Fault,5899,8.75,1.31,47071.72
Factory_2,07-04-2020,Location_C,Type A,64.81035237,3.545187507,Routine,19,98.18115871,8.015931132,110.17,A,20.89,Compliant,2.7,3335.55,Night,15,8,Advanced,8.761768504,Category B,Supplier Y,7,Low,0.679460436,2541.29,55941.61,29.69,4,2,Machine Fault,6996,2.99,0.55,20040.08
Factory_1,11-07-2022,Location_B,Type C,54.950479,7.830357394,Routine,10,96.70000913,55.18665754,211.06,A,11.6,Non-Compliant,1.08,3615.71,Morning,23,9,Advanced,6.810213484,Category B,Supplier Z,20,Medium,0.309433424,7377.28,81850.19,17.85,2,2,Operator Error,8864,4.51,0.92,36601.41
Factory_4,31-12-2023,Location_C,Type B,66.70562188,5.835604868,None,15,87.61595929,23.32113261,259.33,C,40.58,Non-Compliant,7.28,2634.56,Evening,19,3,Basic,12.42355561,Category C,Supplier X,6,Low,0.623099065,3314.3,48470.49,14.24,3,4,Material,3116,8.74,1.64,44177.38
Factory_5,15-03-2023,Location_A,Type B,65.2572248,5.512037338,None,14,94.83154963,6.639299768,123.8,D,41.04,Non-Compliant,15.09,3065.46,Morning,3,7,Basic,11.31107369,Category C,Supplier X,19,Medium,0.562341898,8291.34,14652.69,18.14,2,1,Machine Fault,2047,4.2,1.52,12766.88
Factory_5,10-08-2023,Location_C,Type A,58.01839498,3.843192471,None,8,88.4237421,55.62134859,111.31,A,12.08,Compliant,9.96,2618.49,Night,12,4,Advanced,0.703276266,Category C,Supplier X,0,High,0.094705157,8557.7,42622.22,14.03,1,1,Machine Fault,9946,9.1,1.65,43588.75
Factory_4,30-09-2024,Location_C,Type A,89.54359397,9.775253729,Major Repair,4,99.43682182,7.136045488,326.77,B,46.81,Compliant,16.5,1075.12,Evening,26,10,Advanced,7.533104694,Category C,Supplier Z,0,Medium,0.708715857,9742.44,88893.3,27.6,0,2,Operator Error,4225,3.65,1.29,11968.73
Factory_5,22-09-2024,Location_A,Type B,78.12221701,5.709372321,Major Repair,1,96.01494592,20.00838292,267.74,B,44.97,Compliant,13.09,4455.76,Evening,20,4,Intermediate,13.50402173,Category B,Supplier X,30,Medium,0.43465806,2225.67,53246.58,20.68,4,2,Material,9628,8.4,0.88,13194.14
Factory_3,14-05-2023,Location_B,Type B,73.54364195,3.128617387,Routine,10,98.35782744,51.4236308,478.01,B,48.72,Non-Compliant,10.02,2952.68,Night,26,9,Advanced,17.08159117,Category B,Supplier Y,29,Low,0.042868544,9622.59,83515.11,7.97,4,1,Material,8979,6.24,1.02,21083.01
Factory_2,30-07-2020,Location_D,Type B,61.56285303,1.411710273,Routine,16,91.48410942,34.99013048,399.69,B,14.86,Compliant,13.05,3342.31,Evening,17,7,Basic,18.79423025,Category B,Supplier Z,22,High,0.220452996,1969.27,47840.03,7.81,3,5,Operator Error,2244,7.86,1.01,13520.27
Factory_1,19-05-2021,Location_B,Type B,77.48554091,7.980347304,Major Repair,17,99.90753761,59.35003547,425.24,B,21.42,Non-Compliant,5.96,3876.02,Evening,3,10,Basic,1.846249535,Category C,Supplier X,15,Medium,0.905227175,9060.57,43328.22,27.53,1,2,Operator Error,2662,7.71,1.27,14503.25
Factory_1,05-10-2023,Location_A,Type A,59.81250946,3.846079761,Major Repair,15,90.30163864,6.624328228,382.65,A,37.33,Compliant,4.64,3142.74,Night,25,6,Basic,13.35265481,Category B,Supplier Z,15,High,0.777231192,7112.31,95997.53,20.38,0,5,Material,4648,6.35,1.87,39242.86
Factory_1,03-12-2022,Location_A,Type C,88.07948129,6.010743687,Routine,5,91.68552344,50.20874468,276.14,C,16.45,Non-Compliant,3.92,1224.49,Night,7,8,Advanced,15.05025207,Category B,Supplier X,5,High,0.198685698,6192.64,52842.72,10.84,2,1,Machine Fault,4832,3.81,1.83,37540.01
Factory_2,24-08-2024,Location_B,Type B,63.97219971,9.1865677,Routine,5,98.02928303,12.29206071,111.61,D,35.84,Non-Compliant,14.91,2269.39,Morning,1,9,Advanced,8.881465797,Category A,Supplier Y,19,High,0.163307843,5312.54,31225.79,5.29,0,1,Material,8338,8.43,0.74,34289.33
Factory_2,03-02-2023,Location_A,Type C,69.22199779,6.669437407,Major Repair,17,98.0226297,18.40251024,300.16,C,34.48,Compliant,15.16,4287.64,Evening,11,4,Basic,11.90262408,Category A,Supplier X,25,Medium,0.934767562,3966.96,68394.16,16.11,3,5,Operator Error,7921,2.19,1.32,35335.86
